review_id,reviewer_name,rating,review_text,review_date,review_link
Ci9DQUlRQUNvZENodHljRjlvT21SMk1sbDFTRzlRWTBaeGEzSnZlRTAzZUU1QlJuYxAB,Saravanan PRK,5,"Today they inaugurated at ibbalur. Those who need a very Good vegetarian restaurant and got bored with typical sweet sambar must try here, Ven pongal and Masala dosa varieties are must try.",2025-08-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2w4dFZUSnZVR0pZUzJaNWVXRjJUbFphV1daMGRGRRAB,Yash Chhapolia,1,"DO NOT EAT HERE

My relative and I got such severe food poisoning from this place that we both ended up in the hospital. This was the only meal we had in common and both severely suffered, they really served the worst quality of food.

Shame on the staff and owners for operating a place like this, we will be asking for health inquiry to have the location inspected.",2026-01-08T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21oTFMzZHVOblozVmtndGVWYzFXVkYxUjBkaVZtYxAB,Ashwini Raj,2,"Please don’t order Ghee lemon button idli
God it’s the worst button I’ve ever tasted",2025-10-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21adVJuQjZObmhIYkVwbVNUSjVYMGczYzFWeWFWRRAB,Bubesh D,2,"Restaurant management is too greedy, recently prices of food items increased up to 40% like coffee from ₹25 to ₹35. They have done it within few months opening the branch. Though Food taste is good, it is not the worth the price after recent hike.",2025-11-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21KMFNFSlVlREpPTkd4MlZ6VnVSRGQ1VWtJeWRsRRAB,Harshil Raval,1,they don't have any kind of management on the food counter. shout and receive - feels like sabji mandi. Open kitchen is very dirty. All food has garam masala in it - every thing tastes the same - just hot,2025-11-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2xwSmNrbFJVa0ZXYjJSQlFVMURaSEpzWVdwRVVWRRAB,Devansh sadhotra,2,"Food quality is significantly decreased , as compared to what they were giving couple of months back . Prices are increased , quality is decreased . Respect lost .
Price increase should also come with consistent quality or better quality . Was a regular customer but now after quality drop not visiting anymore",2025-12-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2trMFFXUlRhblZsWldWUVFVOTNabGhITmtaRVpYYxAB,gokul kumar,1,"**“If you’re paying ₹120 for a dosa, don’t expect food, hygiene, or service to actually exist. Cleanliness was nonexistent — the supervisor, Yogesh Gowda, wandered through the kitchen without gloves or a hair cover. Watching him was like …",2025-12-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2t0NVExWkhZeTFXWmtnd1N6WlViMTlyZFdvd2NIYxAB,Pradeep Pd,5,We visit  yesterday food was amazing south Indian meal and dosa superb very well hygiene mentain,2026-01-15T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21wUVJrVnZUVXhOYTNOa1RubGhRMGhIVUdsb2NWRRAB,Mini Mini,5,"Cafe amudham ibluru Iwent it's very nice place

it's very nice good food its very tasty food and its very yummy, benne masala …",2026-01-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT25aelNrZGhWMWRQWlRoSE4zQmtVM2g0WDA1TE9HYxAB,Vikash Kapar,5,"Loved the food here! Benne masala dosa  was crispy and  ghee button idli was spot on 😋. Hygiene was good,  friendly staff👍",2026-01-15T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT25KMFVIbFNaWGh5ZFhKSmQxRnpja2R6UkROWGFXYxAB,Shiv Kumar Khilwani,5,"Visited this recently opened outlet for a Coffee after my daily walk at Iblur Lake Park, and was not at all disappointed. Had authentic filter coffee and that too for  Rs 25 only. Rates are moderate and value for money. Seating arrangement is also good. Overall Nice experience 👍 …",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT213dFl5MWhOWE41YkhZeWNIWm1kR3hIVmtnNFpYYxAB,Leogowda Gowda,5,"Cafe amudham

Pure veg
Fantastic taste
Amazing and attractive atmosphere
excellent Hygiene
Cafe Cleanliness
Benne masala dosa 🤤
Masala tea + Banana bajji =seriously 🤤

Best place to family breakfast, lunch ,dinner
And main it's available till midnight 1:00 am
It's amazing
Total worth it for the price",2026-01-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2pCR05HaFVkMDFVVFhONVdqUlhUVGRLWWtZd2NrRRAB,Shaik hussain Shariff,1,"Not satisfied with the quantity of rice in south indian meals.
If you increase the price from 125 to 155 atleast increase the bowl size so that we get sufficient amount of rice . …",2025-11-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2s0MmRETm9VVWRWVG5aMWJIZFBaR2hZT0MxRlYxRRAB,subrat kumar,3,"Review (17th October 2025):
The price of the Andhra meal has increased to ₹160, but unfortunately, the portion size(rice and pappu) has also been reduced. It feels quite overpriced for what’s being offered now. Overall, it’s disappointing and not worth recommending after these recent changes.",2025-11-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT25adk5USkxjSEV0UlMxdGFWVkZUbm90YzA5RU0xRRAB,Lukman Hussain,5,"I'm recently visited this cafe , we have multiple options available and we select ghee pudi tatte idly and ghee ven pongal it's a worth for price and the kichen set up is also good at last the place of cafe was peace full",2025-12-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2xCSVpURktSbEpxU0ZaMWNsZEVTV1ZHY2xkelpXYxAB,Gautam M,1,This is a wannabe rameshwaram cafe. The food sucks. Papad dosas dipped in ghee. It is not edible. Not fit for one time try too. You’re sure to spoil your health with it. The staff won’t agree to your feedback or requests even if you try.,2025-10-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2tWdWVGRldiUzF6ZEZZMWVqTmhSVGxuZEdOWlZVRRAB,Komala K N,1,"Cafe Amudham is just overrated. I think we would get better food outside with less price. I have ordered one Thatte idli and ghee masala dosa, I never expected that it would turned out to be like that, dosa was not soft and it was like hard as stone. I would recommend people to go other restaurant and eat good food for better price",2025-10-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT25sUGVXaG9WM2syVVRKV2VtNXFlVFF0YzJadU5HYxAB,ashok bhatt,5,"Visited the place for dinner . And we tried ghee masala dosa it's very crispy and taste like seriously wow
And maintained hygiene  was good
And totally it's worth it",2025-12-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21odmR6WmlRM2hrVlRKZlRtbFZOek5HV1VWbFRVRRAB,Vijaishankar,4,"Service needs improvement: I visit this place once a week. I gave my token to the server, but he forgot to serve my food and still marked it as served. I kept waiting, thinking it would arrive. When I finally asked him where my order was, …",2026-01-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2todk5WZFdRMEpsYjAxb2JrYzVWazFLTm5KalpIYxAB,Siddharth Mathur,5,"Excellent food. Akki roti are available always; so 5/5 , yum!",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2s0elRXaFdSMGx3YkhkQ1RERXpPRGw1VGtKM1NVRRAB,Prabhanshu Chandra,3,Newly opened. Good place for hangout and snacks near ibbkur lake and suncity apartments.,2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT25neGFYSk9TMVpETm1ZeU5IWnNjRlY0YXpsTk0zYxAB,Kartikeya Pophali,5,"Great fliter coffee, great sambar (with actual dal), good dosas - although few people might complain about the extravagant amount of ghee, I like it",2026-01-08T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2pKS1lWUnhPRGx3ZVZNeFpsVjNPRmxqVTA4M1dVRRAB,Anilkumar Naduvinmani,5,"Delicious breakfast, and super helpful staff highly recommend ,worth for taste
Absolutely i like the food taste …",2026-01-15T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT214dlNuQldPRUZKY2pSeVdHVktUVlJZT1ZJelNVRRAB,Srikanth Reddy Badveli,4,"Too much ghee in everything. There is no dosa without ghee/butter and the sizes are small for that cost. They can add menu with dosas without ghee and make bigger dosas by saving cost on ghee.

Apart from this, the taste/quality is good. In order to keep visiting again, they need to work on their breakfast menu.",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2pRME9VcG5Sa2hSTTBGeU9XUjVjM1pwTW1OVlYwRRAB,Amit Tyagi,4,Good taste! Ask for less ghee! Lemon tea is awesome! Another item nit to miss is Akki roti! Andra meal available for Rs. 139. Friendly staff!,2025-10-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2taRGRsY3dkVjkyYjJ0TmJsRjFXVzFSYkdObk9HYxAB,Apurva Biswas,1,"Do yourself a favour. Don’t go here. The level of cleanliness is negative at best. The plates in which they serve food are stained with. I don’t know. I think coffee mart, and they try to cover it with putting a banana leaf on top. The staff here is very careless, and it seems nobody has a clue what they’re doing",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT2kxVGJFRldUVWxoUjI5NlpGSndkbDl0ZFUxcWNVRRAB,Lekha Kotha,5,"Got delivery of  Ven Pongal, plate idli, puri and paddu. Amazing food.  I would not order paddu again as it was too greasy. The food was packed neatly and delivered. Thanked the delivery guy for his diligence as he came to deliver in heavy traffic and rain.",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT205Sk1EbGFiVzlvYzJKNFNWWkphM0ZSVmpaSE5sRRAB,Nitesh Gouda,5,I have already visited this cafe with my friends and now again visted this cafe with my family . Food is delicious especially butter masala dosa 😋,2025-12-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21aS1MyWXlkRGRRZVhWRk9YWTJTVGhXVlY5cVpYYxAB,Nisha Sekar,1,"Our entire family, including kids, fell sick with food poisoning and severe stomach issues after eating here. It’s  been one week still not fully recovered. Not recommended at all …",2026-01-15T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
Ci9DQUlRQUNvZENodHljRjlvT21aR2FFUnZWeTFQWDNjdGNIVlVlalYxTjE5b01rRRAB,Chunduru Geetha Pardheev,1,"Absolutely disgraceful service. With zero other orders, I still waited endlessly while the dosa chef stood around joking with staff instead of making food. It’s not just slow, it’s pure disrespect for customers’ time and money. If you value either, avoid this place like the plague.",2025-09-05T22:07:19.322102+05:30,"https://www.google.com/maps/place/Cafe+Amudham+Sarjapur/@12.9219169,77.6627083,17z/data=!4m16!1m9!3m8!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!2sCafe+Amudham+Sarjapur!8m2!3d12.9219117!4d77.6652832!9m1!1b1!16s%2Fg%2F11xp3hb_b6!3m5!1s0x3bae135d0e58f4bb:0x7ecc81121cc72573!8m2!3d12.9219117!4d77.6652832!16s%2Fg%2F11xp3hb_b6?entry=ttu&g_ep=EgoyMDI2MDIwMS4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D"
